ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
53,37,4.8272,-74.072,PSO4,g/h,0.99286524,0.67783997,0.65066362,0.70444883,1.0931476,2.21624341,3.44419272,3.78136088,3.91841757,3.71421283,3.84168331,3.86257631,3.6587559,3.98189828,3.75322885,4.35315225,4.10363693,3.93674962,3.80592944,3.76554927,3.39499519,2.768538,2.4985012,1.60480979,0.99286524,
53,37,4.8272,-74.072,PNCOM,g/h,1.70952787,1.29225534,1.30104422,1.52814432,3.13764747,6.10955133,7.96004903,8.26601515,8.69236449,8.11004037,7.97172008,8.10439541,7.62083626,8.27126851,7.62398876,8.74737515,7.55957474,7.00106014,6.64686297,6.8644618,6.14689693,4.91528261,4.5798152,3.04883603,1.70952787,
42,39,4.728607,-74.05397,PMG,g/h,0.00091287,0.00069768,0.0006729,0.00075493,0.00123628,0.00247764,0.00371481,0.00397875,0.00409944,0.00382252,0.00392204,0.00395642,0.00379857,0.00415336,0.00384519,0.00442293,0.00404427,0.00382842,0.00361675,0.00361808,0.00325112,0.00261313,0.00229647,0.00151203,0.00091287,
42,39,4.728607,-74.05397,IOLE,mol/h,0.02175692,0.01667268,0.01572685,0.0166902,0.02059867,0.04127841,0.07203615,0.07888464,0.08037922,0.07573694,0.08037107,0.08083747,0.07653116,0.08551062,0.07898643,0.09321933,0.0891287,0.08565446,0.08230202,0.08022239,0.07204512,0.05761514,0.04838413,0.03221383,0.02175692,
53,37,4.8272,-74.072,ETHA,mol/h,8.52548955,6.43351179,6.13557128,6.1365924,5.48779155,9.66710906,21.80778508,26.77575033,29.04504651,28.62468567,31.86029844,31.21560018,27.77307173,31.02338399,29.84399646,36.0764731,36.87353441,35.98800433,36.05462866,35.00337762,31.20288941,24.98156404,18.90039984,12.50144093,8.52548955,
53,37,4.8272,-74.072,CO2,g/h,312882.954035,231827.505939,220700.320967,228531.482123,270332.113533,525335.620365,965880.570066,1111962.03195,1179806.90056,1134675.72515,1206833.69224,1202604.75175,1099925.17272,1213171.15099,1146753.14184,1363441.62792,1332433.21194,1291648.00114,1272043.94634,1240742.94329,1106747.11426,890635.914663,725678.43968,479946.734863,312882.954035,
53,37,4.8272,-74.072,VOC,g/h,797.05958091,608.43365623,574.46751644,603.23486354,711.57885511,1411.55411514,2557.62797873,2859.49128644,2949.15538277,2799.14610477,2991.51863336,2993.51906368,2807.34271985,3126.65149979,2912.98059803,3445.44221349,3335.921389,3218.62318337,3116.27781303,3034.06209262,2719.18464148,2177.89902957,1790.78535968,1188.82714121,797.05958091,
53,37,4.8272,-74.072,PH2O,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,37,4.8272,-74.072,SO2,g/h,44.56823683,33.82322178,32.00900851,32.7355023,33.07338471,62.67715504,127.13165882,148.90604552,157.07031354,151.91429684,166.43295973,164.63477167,150.81658315,168.1881808,159.26264506,190.24566637,190.0222233,184.61914067,181.63988181,176.39394992,157.69965508,126.39988911,99.38020948,65.71112739,44.56823683,
53,37,4.8272,-74.072,ETH,mol/h,1.72564581,1.30616791,1.23612232,1.34954921,2.08353182,4.35893179,6.91032103,7.38154059,7.56289737,7.02768523,7.08788802,7.22144121,6.89992805,7.53811244,6.91178937,8.02872046,7.34287273,7.02879977,6.68168342,6.55868231,5.85581213,4.71348221,4.17928458,2.78584561,1.72564581,
42,39,4.728607,-74.05397,PM2.5 BRAKE,g/h,0.72774086,0.52214583,0.50206432,0.52965474,0.72339728,1.40599764,2.34856223,2.65321468,2.80474621,2.66470871,2.77904408,2.79015419,2.56323272,2.82845615,2.6735864,3.16832727,3.03412298,2.91850917,2.89264929,2.83795469,2.54481459,2.053189,1.72652636,1.14109408,0.72774086,
42,39,4.728607,-74.05397,ALDX,mol/h,0.00483853,0.00356922,0.00343594,0.00387337,0.0076039,0.01611797,0.02314255,0.02408258,0.02500454,0.02306605,0.02198748,0.02273559,0.02153767,0.02308172,0.02098144,0.02417848,0.02089696,0.01984197,0.01885865,0.01876043,0.01660092,0.01342208,0.01274293,0.00856608,0.00483853,
53,37,4.8272,-74.072,POC,g/h,8.54764145,6.46127953,6.50522384,7.64072499,15.68823868,30.54775548,39.80024263,41.33007252,43.4618196,40.55020175,39.85860449,40.52197998,38.10418303,41.35634575,38.11994626,43.73687935,37.79787866,35.00530463,33.23431631,34.32231176,30.7344868,24.5764139,22.89907592,15.24418076,8.54764145,
42,39,4.728607,-74.05397,PM2.5,g/h,1.73806629,1.25685491,1.26436655,1.48541273,3.23435855,6.41479041,8.36901281,8.77275079,9.3143279,8.63380088,8.28310371,8.5109133,7.94107113,8.50753463,7.86207721,9.02541454,7.70549823,7.17372121,6.90775187,7.08737628,6.32453446,5.11321697,4.82859718,3.2447909,1.73806629,
53,37,4.8272,-74.072,CH4,mol/h,1.16631958,0.89918627,0.83239413,0.92295833,1.26407995,2.68807088,4.28821298,4.36241296,4.14426834,3.75143097,3.93011124,4.03332187,4.09703711,4.6341313,4.14228224,4.79018935,4.38908139,4.15875732,3.79473803,3.69010811,3.37291306,2.6956241,2.50087034,1.65820069,1.16631958,
53,37,4.8272,-74.072,ETOH,mol/h,0.14088007,0.10836094,0.10418884,0.11262507,0.15459223,0.29596621,0.44824605,0.4537106,0.449097,0.42151255,0.43898407,0.45014028,0.41854952,0.48680528,0.43376277,0.52537893,0.48115043,0.45139019,0.4346731,0.4294096,0.38856361,0.30443111,0.27682668,0.19015191,0.14088007,
42,39,4.728607,-74.05397,PNCOM,g/h,0.12854145,0.09716627,0.09782711,0.11490306,0.23592353,0.45938465,0.59852578,0.62153177,0.65358952,0.60980383,0.59940335,0.60937939,0.57302001,0.62192678,0.57325703,0.65772581,0.56841367,0.52641825,0.49978574,0.51614729,0.46219268,0.36958609,0.34436192,0.22924573,0.12854145,
53,37,4.8272,-74.072,PTI,g/h,0.00509472,0.00385061,0.00387551,0.00455514,0.00935774,0.01823656,0.02375886,0.02466253,0.02592088,0.0241731,0.02375732,0.02416151,0.02273448,0.02467145,0.02273225,0.02607327,0.02252088,0.02085512,0.01978754,0.02043774,0.01830555,0.01464397,0.01365727,0.00909122,0.00509472,
